,filename,error_I,error_he,error_she,error_me,error_him,error_her,error_us,error_them,error_my,error_his,error_herg,error_our,error_their
41,Eleanor/020106a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
42,Eleanor/020107a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Eleanor/020108a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Eleanor/020109b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Eleanor/020200a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Eleanor/020200b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Eleanor/020201a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
48,Eleanor/020202a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
49,Eleanor/020203a.xml,0,0,1,1,0,0,0,0,0,0,0,0,0
50,Eleanor/020203b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Eleanor/020204a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Eleanor/020204b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Eleanor/020205a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Eleanor/020300a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Eleanor/020300b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
56,Eleanor/020301a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
57,Eleanor/020303a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Eleanor/020303b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Eleanor/020304a.xml,0,0,0,2,0,0,0,0,0,0,0,0,0
60,Eleanor/020304b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Eleanor/020305a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Eleanor/020305b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Eleanor/020400a.xml,0,1,0,1,0,0,0,0,0,0,0,0,0
64,Eleanor/020400b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Eleanor/020401a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Eleanor/020402a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Eleanor/020402b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Eleanor/020404a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Eleanor/020404b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Eleanor/020405a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Eleanor/020500b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Eleanor/020501a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Eleanor/020501b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
74,Eleanor/020503a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Eleanor/020503b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Eleanor/020504b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Eleanor/020505a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
78,Eleanor/020506a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Eleanor/020600a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Eleanor/020601a.xml,0,0,0,0,1,0,0,0,0,0,0,0,0
81,Eleanor/020601b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Eleanor/020602a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Eleanor/020602b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Eleanor/020603a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Eleanor/020604a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
86,Eleanor/020702a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
87,Eleanor/020702b.xml,0,0,0,1,1,0,0,0,0,0,0,0,0
88,Eleanor/020703a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
89,Eleanor/020703b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Eleanor/020704a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Eleanor/020704b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
92,Eleanor/020705a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
93,Eleanor/020706a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Eleanor/020706b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Eleanor/020800a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
96,Eleanor/020800b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Eleanor/020801a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Eleanor/020802b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Eleanor/020804a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Eleanor/020810b.xml,0,0,0,0,0,1,0,0,0,0,0,0,0
101,Eleanor/020811a.xml,0,0,0,0,0,1,0,0,0,0,0,0,0
102,Eleanor/020811b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
103,Eleanor/020901a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Eleanor/020901b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Eleanor/020902a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Eleanor/020902b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Eleanor/020903a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
108,Eleanor/020903b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Eleanor/020904a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Eleanor/020904b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Eleanor/020905a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
112,Eleanor/020905b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Eleanor/021001a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
114,Eleanor/021001b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
115,Eleanor/021002a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Eleanor/021002b.xml,0,0,0,0,1,0,0,0,0,0,0,0,0
117,Eleanor/021003a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
118,Eleanor/021004a.xml,0,0,0,1,0,0,0,0,1,0,0,0,0
119,Eleanor/021004b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Eleanor/021005a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Eleanor/021005b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Eleanor/021101b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Eleanor/021103a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Eleanor/021103b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Eleanor/021104a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Eleanor/021104b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Eleanor/021105a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Eleanor/021105b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Eleanor/021106a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Eleanor/021106b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
131,Eleanor/021109a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Eleanor/030000a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Eleanor/030001a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Eleanor/030001b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Eleanor/030002a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Eleanor/030002b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Eleanor/030003a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Eleanor/030003b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Eleanor/030004a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
140,Eleanor/030004b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
141,Eleanor/030005a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Eleanor/030006a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
143,Eleanor/030007a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Eleanor/030007b.xml,0,0,0,0,0,0,0,0,0,0,0,0,2
145,Eleanor/030008a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Eleanor/030008b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Eleanor/030009a.xml,0,0,0,0,0,3,0,1,0,0,0,0,0
148,Eleanor/030009b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Eleanor/030010a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Eleanor/030010b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
151,Eleanor/030011a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Eleanor/030011b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Eleanor/030014a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Eleanor/030014b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Eleanor/030015a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Eleanor/030015b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Eleanor/030016a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Eleanor/030016b.xml,0,0,0,0,0,0,0,1,2,0,0,0,0
159,Eleanor/030017a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Eleanor/030017b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
161,Eleanor/030018a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
162,Eleanor/030018b.xml,0,0,0,1,0,0,1,0,0,0,0,0,0
163,Eleanor/030021a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Eleanor/030021b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Eleanor/030022a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Eleanor/030022b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Eleanor/030023a.xml,0,0,0,0,0,0,0,0,0,1,0,0,0
168,Eleanor/030023b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Eleanor/030024a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Eleanor/030024b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Eleanor/030025a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Eleanor/030025b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Eleanor/030028a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
174,Eleanor/030028b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Eleanor/030029a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Eleanor/030029b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Eleanor/030030a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Eleanor/030030b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
