,filename,error_I,error_he,error_she,error_me,error_him,error_her,error_us,error_them,error_my,error_his,error_herg,error_our,error_their
36,Fraser/020026b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Fraser/020027a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
38,Fraser/020027b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
39,Fraser/020028a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Fraser/020028b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
41,Fraser/020030a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
42,Fraser/020030b.xml,0,0,0,2,0,0,0,0,0,0,0,0,0
43,Fraser/020100.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
44,Fraser/020101.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Fraser/020102a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Fraser/020102b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Fraser/020103a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
48,Fraser/020103b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
49,Fraser/020105a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Fraser/020105b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Fraser/020106a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
52,Fraser/020106b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
53,Fraser/020107a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Fraser/020107b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
55,Fraser/020109a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Fraser/020109b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Fraser/020110a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
58,Fraser/020110b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Fraser/020201a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Fraser/020201b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Fraser/020202a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
62,Fraser/020202b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Fraser/020204a.xml,0,0,0,3,0,0,0,0,0,0,0,0,0
64,Fraser/020204b.xml,0,0,0,1,0,0,0,0,5,0,0,0,0
65,Fraser/020205a.xml,0,0,0,0,0,0,0,0,2,0,0,0,0
66,Fraser/020205b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Fraser/020206a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
68,Fraser/020206b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Fraser/020300a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Fraser/020300b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Fraser/020301a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Fraser/020301b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Fraser/020303a.xml,0,0,0,0,0,0,0,2,0,0,0,0,0
74,Fraser/020303b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
75,Fraser/020305a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Fraser/020305b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
77,Fraser/020306a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
78,Fraser/020306b.xml,0,0,0,2,0,0,0,0,0,0,0,0,0
79,Fraser/020401.xml,0,0,0,1,0,0,0,1,0,0,0,0,0
80,Fraser/020402a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Fraser/020402b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Fraser/020403.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Fraser/020404a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Fraser/020404b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Fraser/020405a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
86,Fraser/020405b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Fraser/020406a.xml,0,0,0,0,0,0,0,0,2,0,0,0,0
88,Fraser/020406b.xml,0,0,0,0,0,0,0,1,2,0,0,0,0
89,Fraser/020500a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Fraser/020500b.xml,0,0,0,1,0,0,0,2,0,0,0,0,0
91,Fraser/020501a.xml,0,0,0,1,0,0,0,0,2,0,0,0,0
92,Fraser/020501b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Fraser/020503a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
94,Fraser/020503b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Fraser/020504a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Fraser/020504b.xml,0,0,0,0,1,0,0,0,0,0,0,0,0
97,Fraser/020506a.xml,0,0,0,2,1,0,0,0,0,0,0,0,0
98,Fraser/020506b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Fraser/020601a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Fraser/020601b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Fraser/020602a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
102,Fraser/020602b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Fraser/020603a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Fraser/020603b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
105,Fraser/020604a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Fraser/020604b.xml,0,1,0,0,0,0,0,0,0,0,0,0,0
107,Fraser/020606.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
108,Fraser/020608.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Fraser/020700.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Fraser/020702a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Fraser/020702b.xml,0,0,0,1,0,0,0,0,2,0,0,0,0
112,Fraser/020704a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Fraser/020704b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
114,Fraser/020706a.xml,0,0,0,1,0,0,0,0,2,0,0,0,0
115,Fraser/020706b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
116,Fraser/020707a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
117,Fraser/020707b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Fraser/020708.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
119,Fraser/020801.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Fraser/020802a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Fraser/020802b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Fraser/020804a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Fraser/020804b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
124,Fraser/020805a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
125,Fraser/020805b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Fraser/020806a.xml,0,0,0,0,0,1,0,0,0,0,1,0,0
127,Fraser/020806b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Fraser/020903a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
129,Fraser/020903b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Fraser/020905a.xml,0,0,0,1,0,1,0,1,1,0,1,0,0
131,Fraser/020905b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
132,Fraser/020907a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Fraser/020907b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Fraser/020908a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
135,Fraser/020908b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Fraser/020909a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
137,Fraser/020909b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
138,Fraser/021000a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
139,Fraser/021000b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Fraser/021001a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Fraser/021001b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
142,Fraser/021003a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
143,Fraser/021003b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Fraser/021005a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
145,Fraser/021005b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
146,Fraser/021006a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Fraser/021006b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Fraser/021100a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Fraser/021100b.xml,1,0,0,0,0,0,0,0,0,0,0,0,0
150,Fraser/021101a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Fraser/021101b.xml,0,0,0,0,2,0,0,1,0,0,0,0,0
152,Fraser/021102a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
153,Fraser/021102b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
154,Fraser/021104a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Fraser/021104b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
156,Fraser/021106a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
157,Fraser/021106b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Fraser/030000a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Fraser/030000b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Fraser/030002a.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
161,Fraser/030002b.xml,0,0,0,0,1,0,0,0,0,0,0,0,0
162,Fraser/030004a.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
163,Fraser/030004b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
164,Fraser/030005a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
165,Fraser/030005b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Fraser/030006a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
167,Fraser/030006b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Fraser/030008a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Fraser/030008b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Fraser/030010a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Fraser/030010b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Fraser/030011a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
173,Fraser/030011b.xml,0,0,0,2,1,0,0,0,0,0,0,0,0
174,Fraser/030012a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
175,Fraser/030012b.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
176,Fraser/030013a.xml,0,0,0,1,1,0,0,0,0,0,0,0,0
177,Fraser/030013b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Fraser/030015a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Fraser/030015b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Fraser/030016a.xml,0,0,0,0,1,0,0,1,0,0,0,0,0
181,Fraser/030016b.xml,0,0,0,0,1,0,0,1,0,0,0,0,0
182,Fraser/030018a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Fraser/030018b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Fraser/030019a.xml,0,0,0,0,2,0,0,0,0,0,0,0,0
185,Fraser/030019b.xml,0,0,0,0,1,0,0,0,0,0,0,0,0
186,Fraser/030020a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Fraser/030020b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Fraser/030021a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Fraser/030021b.xml,0,0,0,0,0,0,0,,0,0,0,0,0
190,Fraser/030023a.xml,0,0,0,0,0,0,0,0,2,0,0,0,0
191,Fraser/030023b.xml,0,0,0,0,0,0,0,0,1,0,0,0,0
192,Fraser/030025a.xml,0,0,0,3,0,0,0,0,0,0,0,0,0
193,Fraser/030025b.xml,0,0,0,0,0,0,0,1,0,0,0,0,0
194,Fraser/030026a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Fraser/030026b.xml,0,0,0,1,0,0,0,1,0,0,0,0,0
196,Fraser/030027a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Fraser/030027b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Fraser/030029a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Fraser/030029b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Fraser/030030a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Fraser/030030b.xml,0,0,0,0,0,0,1,0,0,0,0,0,0
202,Fraser/030100a.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
203,Fraser/030100b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Fraser/030102.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Fraser/030103.xml,0,0,0,1,0,0,0,0,0,0,0,0,0
206,Fraser/030103b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Fraser/030104a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Fraser/030104b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Fraser/030105a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Fraser/030105b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Fraser/030107a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Fraser/030107b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Fraser/030109a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Fraser/030109b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Fraser/030111a.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Fraser/030111b.xml,0,0,0,0,0,0,0,0,0,0,0,0,0
